"orfs","ko_iteration","ko_id","V1"
"NODE_29419_length_1374_cov_14.853958_g13096_i0.p1","ko:_1","K15192",NA
"NODE_2941_length_3600_cov_95.235611_g1262_i0.p1","ko:_1","K12855",NA
"NODE_2941_length_3600_cov_95.235611_g1262_i0.p3","ko:_1","K12855",NA
"NODE_29420_length_1374_cov_13.520369_g13097_i0.p2","ko:_1","K01425",NA
"NODE_29420_length_1374_cov_13.520369_g13097_i0.p2","ko:_2","K17922",NA
"NODE_29421_length_1374_cov_10.686395_g13098_i0.p1","ko:_1","K03100",NA
"NODE_29421_length_1374_cov_10.686395_g13098_i0.p1","ko:_2","K06989",NA
"NODE_29426_length_1373_cov_137.826923_g10730_i1.p4","ko:_1","K20300",NA
"NODE_2942_length_3600_cov_75.587752_g1263_i0.p2","ko:_1","K10329",NA
"NODE_2942_length_3600_cov_75.587752_g1263_i0.p2","ko:_2","K15503",NA
"NODE_29432_length_1373_cov_66.032308_g341_i5.p1","ko:_1","K06669",NA
"NODE_29433_length_1373_cov_57.831538_g12073_i1.p1","ko:_1","K06180",NA
"NODE_29434_length_1373_cov_45.082308_g164_i8.p4","ko:_1","K04608",NA
"NODE_29434_length_1373_cov_45.082308_g164_i8.p4","ko:_2","K05857",NA
"NODE_29434_length_1373_cov_45.082308_g164_i8.p4","ko:_3","K20305",NA
"NODE_29437_length_1373_cov_37.634615_g13104_i0.p1","ko:_1","K15272",NA
"NODE_29438_length_1373_cov_37.363846_g10449_i1.p1","ko:_1","K04725",NA
"NODE_29438_length_1373_cov_37.363846_g10449_i1.p1","ko:_2","K16061",NA
"NODE_29439_length_1373_cov_34.016154_g12290_i1.p4","ko:_1","K10454",NA
"NODE_29439_length_1373_cov_34.016154_g12290_i1.p4","ko:_2","K10457",NA
"NODE_29447_length_1373_cov_20.884615_g1660_i3.p1","ko:_1","K02335",NA
"NODE_29453_length_1373_cov_7.476923_g6861_i1.p2","ko:_1","K00697",NA
"NODE_29453_length_1373_cov_7.476923_g6861_i1.p2","ko:_2","K01087",NA
"NODE_29453_length_1373_cov_7.476923_g6861_i1.p2","ko:_3","K16055",NA
"NODE_29456_length_1372_cov_146.623557_g10468_i1.p1","ko:_1","K05740",NA
"NODE_29456_length_1372_cov_146.623557_g10468_i1.p1","ko:_2","K05747",NA
"NODE_29457_length_1372_cov_130.822941_g1397_i9.p3","ko:_1","K04426",NA
"NODE_29458_length_1372_cov_88.621247_g6603_i4.p5","ko:_1","K01770",NA
"NODE_29458_length_1372_cov_88.621247_g6603_i4.p5","ko:_2","K10838",NA
"NODE_29458_length_1372_cov_88.621247_g6603_i4.p5","ko:_3","K22121",NA
"NODE_29459_length_1372_cov_74.809854_g4877_i2.p1","ko:_1","K15277",NA
"NODE_2945_length_3599_cov_55.320760_g1266_i0.p1","ko:_1","K03115",NA
"NODE_29460_length_1372_cov_74.462664_g10732_i1.p1","ko:_1","K08978",NA
"NODE_29461_length_1372_cov_74.265589_g12200_i1.p2","ko:_1","K10880",NA
"NODE_29462_length_1372_cov_66.113934_g13114_i0.p1","ko:_1","K05941",NA
"NODE_29464_length_1372_cov_58.304080_g13115_i0.p1","ko:_1","K07304",NA
"NODE_29466_length_1372_cov_45.971517_g10076_i2.p1","ko:_1","K15446",NA
"NODE_29471_length_1372_cov_38.133179_g10338_i2.p1","ko:_1","K00474",NA
"NODE_29474_length_1372_cov_26.803695_g13120_i0.p1","ko:_1","K17803",NA
"NODE_29478_length_1372_cov_19.715935_g6085_i1.p2","ko:_1","K15199",NA
"NODE_29478_length_1372_cov_19.715935_g6085_i1.p2","ko:_2","K22063",NA
"NODE_29478_length_1372_cov_19.715935_g6085_i1.p2","ko:_3","K22072",NA
"NODE_2947_length_3598_cov_19.785248_g1268_i0.p1","ko:_1","K10447",NA
"NODE_2947_length_3598_cov_19.785248_g1268_i0.p1","ko:_2","K10454",NA
"NODE_2947_length_3598_cov_19.785248_g1268_i0.p1","ko:_3","K12035",NA
"NODE_29480_length_1372_cov_16.173210_g8412_i1.p1","ko:_1","K10742",NA
"NODE_29487_length_1372_cov_11.113934_g5488_i1.p1","ko:_1","K01081",NA
"NODE_29487_length_1372_cov_11.113934_g5488_i1.p1","ko:_2","K04608",NA
"NODE_29487_length_1372_cov_11.113934_g5488_i1.p1","ko:_3","K04612",NA
"NODE_29487_length_1372_cov_11.113934_g5488_i1.p1","ko:_4","K05750",NA
"NODE_29487_length_1372_cov_11.113934_g5488_i1.p1","ko:_5","K05857",NA
"NODE_29487_length_1372_cov_11.113934_g5488_i1.p1","ko:_6","K11268",NA
"NODE_29487_length_1372_cov_11.113934_g5488_i1.p1","ko:_7","K20305",NA
"NODE_29488_length_1372_cov_7.284065_g13127_i0.p2","ko:_1","K10392",NA
"NODE_29488_length_1372_cov_7.284065_g13127_i0.p2","ko:_2","K17914",NA
"NODE_29493_length_1371_cov_98.348998_g13129_i0.p1","ko:_1","K17496",NA
"NODE_2949_length_3596_cov_199.399659_g265_i8.p1","ko:_1","K01265",NA
"NODE_2949_length_3596_cov_199.399659_g265_i8.p1","ko:_2","K01953",NA
"NODE_294_length_6136_cov_49.978888_g123_i0.p3","ko:_1","K03125",NA
"NODE_294_length_6136_cov_49.978888_g123_i0.p4","ko:_1","K03125",NA
"NODE_29504_length_1371_cov_17.855932_g13135_i0.p1","ko:_1","K04459",NA
"NODE_29504_length_1371_cov_17.855932_g13135_i0.p1","ko:_2","K14819",NA
"NODE_29504_length_1371_cov_17.855932_g13135_i0.p1","ko:_3","K21946",NA
"NODE_29505_length_1371_cov_11.781972_g12880_i1.p1","ko:_1","K21919",NA
"NODE_29508_length_1370_cov_370.619121_g13137_i0.p2","ko:_1","K17081",NA
"NODE_29513_length_1370_cov_151.776407_g13140_i0.p2","ko:_1","K12035",NA
"NODE_29513_length_1370_cov_151.776407_g13140_i0.p3","ko:_1","K09286",NA
"NODE_29515_length_1370_cov_108.157286_g10456_i2.p1","ko:_1","K02941",NA
"NODE_29515_length_1370_cov_108.157286_g10456_i2.p1","ko:_2","K04515",NA
"NODE_29519_length_1370_cov_63.023901_g12346_i1.p1","ko:_1","K09489",NA
"NODE_29520_length_1370_cov_52.111796_g6055_i2.p1","ko:_1","K00411",NA
"NODE_29520_length_1370_cov_52.111796_g6055_i2.p1","ko:_2","K03260",NA
"NODE_29520_length_1370_cov_52.111796_g6055_i2.p1","ko:_3","K13205",NA
"NODE_29525_length_1370_cov_28.435621_g13144_i0.p1","ko:_1","K09650",NA
"NODE_2952_length_3595_cov_157.739069_g1176_i1.p2","ko:_1","K10529",NA
"NODE_2952_length_3595_cov_157.739069_g1176_i1.p3","ko:_1","K10529",NA
"NODE_2952_length_3595_cov_157.739069_g1176_i1.p6","ko:_1","K10529",NA
"NODE_29531_length_1370_cov_9.472629_g8720_i1.p2","ko:_1","K17584",NA
"NODE_29533_length_1369_cov_734.318673_g13150_i0.p1","ko:_1","K01528",NA
"NODE_29533_length_1369_cov_734.318673_g13150_i0.p1","ko:_2","K07300",NA
"NODE_29533_length_1369_cov_734.318673_g13150_i0.p1","ko:_3","K08051",NA
"NODE_29536_length_1369_cov_148.156636_g105_i26.p1","ko:_1","K12006",NA
"NODE_29536_length_1369_cov_148.156636_g105_i26.p1","ko:_2","K12800",NA
"NODE_29536_length_1369_cov_148.156636_g105_i26.p1","ko:_3","K20865",NA
"NODE_29539_length_1369_cov_92.870370_g2130_i11.p2","ko:_1","K00232",NA
"NODE_29539_length_1369_cov_92.870370_g2130_i11.p4","ko:_1","K00232",NA
"NODE_2953_length_3595_cov_43.505111_g116_i1.p2","ko:_1","K10779",NA
"NODE_2953_length_3595_cov_43.505111_g116_i1.p2","ko:_2","K10877",NA
"NODE_2953_length_3595_cov_43.505111_g116_i1.p1","ko:_1","K10779",NA
"NODE_2953_length_3595_cov_43.505111_g116_i1.p1","ko:_2","K10877",NA
"NODE_29540_length_1369_cov_79.050926_g13153_i0.p1","ko:_1","K16055",NA
"NODE_29540_length_1369_cov_79.050926_g13153_i0.p1","ko:_2","K21398",NA
"NODE_29543_length_1369_cov_49.430556_g12227_i1.p4","ko:_1","K07407",NA
"NODE_29544_length_1369_cov_42.430556_g8294_i4.p1","ko:_1","K12595",NA
"NODE_29544_length_1369_cov_42.430556_g8294_i4.p1","ko:_2","K14416",NA
"NODE_29546_length_1369_cov_41.903549_g10050_i3.p1","ko:_1","K15272",NA
"NODE_29548_length_1369_cov_40.628858_g13156_i0.p1","ko:_1","K14296",NA
"NODE_2954_length_3594_cov_49.355013_g1271_i0.p3","ko:_1","K12830",NA
"NODE_2954_length_3594_cov_49.355013_g1271_i0.p1","ko:_1","K12830",NA
"NODE_29550_length_1369_cov_34.934414_g2293_i7.p1","ko:_1","K01408",NA
"NODE_29550_length_1369_cov_34.934414_g2293_i7.p1","ko:_2","K01422",NA
"NODE_29554_length_1369_cov_24.297840_g13158_i0.p2","ko:_1","K11446",NA
"NODE_29560_length_1368_cov_2106.345946_g11506_i2.p1","ko:_1","K00026",NA
"NODE_29562_length_1368_cov_131.918147_g6326_i1.p1","ko:_1","K01792",NA
"NODE_29564_length_1368_cov_88.182239_g9117_i2.p1","ko:_1","K00948",NA
"NODE_29564_length_1368_cov_88.182239_g9117_i2.p1","ko:_2","K14638",NA
"NODE_29565_length_1368_cov_85.497297_g6593_i3.p2","ko:_1","K14441",NA
"NODE_29569_length_1368_cov_58.725869_g3997_i4.p2","ko:_1","K05863",NA
"NODE_29569_length_1368_cov_58.725869_g3997_i4.p2","ko:_2","K08869",NA
"NODE_29570_length_1368_cov_58.708880_g10337_i2.p1","ko:_1","K16302",NA
"NODE_29573_length_1368_cov_41.161390_g12277_i1.p1","ko:_1","K03679",NA
"NODE_29573_length_1368_cov_41.161390_g12277_i1.p1","ko:_2","K10572",NA
"NODE_29576_length_1368_cov_31.856371_g13167_i0.p5","ko:_1","K08492",NA
"NODE_29576_length_1368_cov_31.856371_g13167_i0.p1","ko:_1","K08492",NA
"NODE_29579_length_1368_cov_27.634749_g906_i9.p1","ko:_1","K17686",NA
"NODE_2957_length_3593_cov_168.356250_g3_i15.p3","ko:_1","K04567",NA
"NODE_2957_length_3593_cov_168.356250_g3_i15.p2","ko:_1","K13789",NA
"NODE_29582_length_1368_cov_23.991506_g7784_i1.p2","ko:_1","K14437",NA
"NODE_29585_length_1368_cov_17.555212_g2961_i3.p1","ko:_1","K21248",NA
"NODE_2958_length_3593_cov_151.654830_g1274_i0.p1","ko:_1","K06069",NA
"NODE_2958_length_3593_cov_151.654830_g1274_i0.p1","ko:_2","K18952",NA
"NODE_29592_length_1367_cov_47.111283_g13174_i0.p1","ko:_1","K00987",NA
"NODE_29592_length_1367_cov_47.111283_g13174_i0.p1","ko:_2","K01104",NA
"NODE_29592_length_1367_cov_47.111283_g13174_i0.p1","ko:_3","K08244",NA
"NODE_29592_length_1367_cov_47.111283_g13174_i0.p1","ko:_4","K13917",NA
"NODE_29592_length_1367_cov_47.111283_g13174_i0.p1","ko:_5","K14165",NA
"NODE_29599_length_1367_cov_18.062597_g10335_i1.p1","ko:_1","K09941",NA
"NODE_29605_length_1367_cov_9.426584_g13182_i0.p2","ko:_1","K05016",NA
"NODE_29606_length_1367_cov_7.932767_g13183_i0.p1","ko:_1","K20457",NA
"NODE_29609_length_1366_cov_235.756381_g12326_i1.p1","ko:_1","K00121",NA
"NODE_29609_length_1366_cov_235.756381_g12326_i1.p1","ko:_2","K01070",NA
"NODE_2960_length_3593_cov_34.119602_g1174_i1.p3","ko:_1","K01424",NA
"NODE_2960_length_3593_cov_34.119602_g1174_i1.p3","ko:_2","K13278",NA
"NODE_2960_length_3593_cov_34.119602_g1174_i1.p1","ko:_1","K01424",NA
"NODE_2960_length_3593_cov_34.119602_g1174_i1.p1","ko:_2","K13278",NA
"NODE_2960_length_3593_cov_34.119602_g1174_i1.p7","ko:_1","K01424",NA
"NODE_2960_length_3593_cov_34.119602_g1174_i1.p7","ko:_2","K13278",NA
"NODE_29610_length_1366_cov_194.732405_g13185_i0.p3","ko:_1","K02693",NA
"NODE_29614_length_1366_cov_71.272235_g4685_i4.p1","ko:_1","K12400",NA
"NODE_29621_length_1366_cov_32.505027_g13191_i0.p1","ko:_1","K08994",NA
"NODE_29622_length_1366_cov_29.588554_g13192_i0.p2","ko:_1","K00327",NA
"NODE_29622_length_1366_cov_29.588554_g13192_i0.p2","ko:_2","K01874",NA
"NODE_29622_length_1366_cov_29.588554_g13192_i0.p2","ko:_3","K02975",NA
"NODE_29622_length_1366_cov_29.588554_g13192_i0.p2","ko:_4","K13349",NA
"NODE_29623_length_1366_cov_27.731632_g11966_i1.p1","ko:_1","K09568",NA
"NODE_29624_length_1366_cov_26.939675_g10593_i1.p5","ko:_1","K01179",NA
"NODE_29626_length_1366_cov_23.151585_g13193_i0.p2","ko:_1","K13347",NA
"NODE_29626_length_1366_cov_23.151585_g13193_i0.p2","ko:_2","K13348",NA
"NODE_2962_length_3592_cov_155.201194_g1006_i2.p3","ko:_1","K00505",NA
"NODE_2962_length_3592_cov_155.201194_g1006_i2.p3","ko:_2","K08001",NA
"NODE_2962_length_3592_cov_155.201194_g1006_i2.p3","ko:_3","K12845",NA
"NODE_2962_length_3592_cov_155.201194_g1006_i2.p1","ko:_1","K08001",NA
"NODE_2962_length_3592_cov_155.201194_g1006_i2.p1","ko:_2","K12845",NA
"NODE_29630_length_1366_cov_9.241299_g2737_i1.p2","ko:_1","K14554",NA
"NODE_29634_length_1365_cov_283.610681_g4129_i2.p1","ko:_1","K09420",NA
"NODE_29634_length_1365_cov_283.610681_g4129_i2.p1","ko:_2","K21769",NA
"NODE_29642_length_1365_cov_64.627709_g10947_i2.p1","ko:_1","K14724",NA
"NODE_29643_length_1365_cov_60.442724_g12372_i1.p1","ko:_1","K01173",NA
"NODE_29643_length_1365_cov_60.442724_g12372_i1.p1","ko:_2","K15050",NA
"NODE_29644_length_1365_cov_57.459752_g8801_i4.p1","ko:_1","K15429",NA
"NODE_29645_length_1365_cov_55.701238_g13197_i0.p2","ko:_1","K10586",NA
"NODE_29650_length_1365_cov_40.241486_g13199_i0.p3","ko:_1","K00218",NA
"NODE_29655_length_1365_cov_32.739164_g13203_i0.p1","ko:_1","K10454",NA
"NODE_29655_length_1365_cov_32.739164_g13203_i0.p1","ko:_2","K10457",NA
"NODE_29656_length_1365_cov_22.113003_g13204_i0.p1","ko:_1","K08507",NA
"NODE_29657_length_1365_cov_17.797214_g13205_i0.p1","ko:_1","K14407",NA
"NODE_2965_length_3591_cov_557.064810_g972_i1.p1","ko:_1","K03178",NA
"NODE_29664_length_1364_cov_548.931061_g312_i3.p1","ko:_1","K01866",NA
"NODE_29666_length_1364_cov_349.868319_g7304_i2.p2","ko:_1","K11863",NA
"NODE_29666_length_1364_cov_349.868319_g7304_i2.p2","ko:_2","K14012",NA
"NODE_29668_length_1364_cov_176.017816_g11124_i1.p1","ko:_1","K15891",NA
"NODE_2966_length_3591_cov_161.646958_g1176_i2.p1","ko:_1","K10529",NA
"NODE_2966_length_3591_cov_161.646958_g1176_i2.p2","ko:_1","K10529",NA
"NODE_29671_length_1364_cov_85.519752_g4976_i4.p1","ko:_1","K20365",NA
"NODE_29671_length_1364_cov_85.519752_g4976_i4.p1","ko:_2","K20367",NA
"NODE_29672_length_1364_cov_81.162665_g13211_i0.p2","ko:_1","K11703",NA
"NODE_29673_length_1364_cov_79.802479_g13212_i0.p1","ko:_1","K00943",NA
"NODE_29677_length_1364_cov_37.347018_g6252_i2.p1","ko:_1","K08852",NA
"NODE_29677_length_1364_cov_37.347018_g6252_i2.p1","ko:_2","K18412",NA
"NODE_29679_length_1364_cov_35.415957_g13214_i0.p1","ko:_1","K21803",NA
"NODE_2967_length_3591_cov_109.300739_g1179_i1.p2","ko:_1","K07427",NA
"NODE_29682_length_1364_cov_13.816421_g13215_i0.p1","ko:_1","K14327",NA
"NODE_29682_length_1364_cov_13.816421_g13215_i0.p1","ko:_2","K19706",NA
"NODE_29686_length_1363_cov_423.575969_g10607_i1.p1","ko:_1","K03235",NA
"NODE_29686_length_1363_cov_423.575969_g10607_i1.p1","ko:_2","K13464",NA
"NODE_2968_length_3591_cov_72.550881_g1199_i1.p1","ko:_1","K17907",NA
"NODE_2968_length_3591_cov_72.550881_g1199_i1.p1","ko:_2","K19672",NA
"NODE_2968_length_3591_cov_72.550881_g1199_i1.p6","ko:_1","K17907",NA
"NODE_2968_length_3591_cov_72.550881_g1199_i1.p6","ko:_2","K19672",NA
"NODE_29690_length_1363_cov_83.803101_g13218_i0.p1","ko:_1","K15109",NA
"NODE_29693_length_1363_cov_63.444186_g2326_i7.p1","ko:_1","K16302",NA
"NODE_29693_length_1363_cov_63.444186_g2326_i7.p2","ko:_1","K16302",NA
"NODE_29698_length_1363_cov_47.673643_g6837_i3.p1","ko:_1","K00827",NA
"NODE_29698_length_1363_cov_47.673643_g6837_i3.p1","ko:_2","K01872",NA
"NODE_29698_length_1363_cov_47.673643_g6837_i3.p1","ko:_3","K07050",NA
"NODE_29699_length_1363_cov_45.555814_g13222_i0.p1","ko:_1","K14837",NA
"NODE_29699_length_1363_cov_45.555814_g13222_i0.p1","ko:_2","K18803",NA
"NODE_296_length_6121_cov_39.760747_g125_i0.p4","ko:_1","K21989",NA
"NODE_296_length_6121_cov_39.760747_g125_i0.p3","ko:_1","K21989",NA
"NODE_296_length_6121_cov_39.760747_g125_i0.p1","ko:_1","K21989",NA
"NODE_29700_length_1363_cov_43.527907_g13223_i0.p2","ko:_1","K22381",NA
"NODE_29704_length_1363_cov_18.653488_g13225_i0.p1","ko:_1","K01620",NA
"NODE_2970_length_3590_cov_571.160648_g1217_i1.p1","ko:_1","K22395",NA
"NODE_29710_length_1363_cov_10.955814_g8164_i2.p1","ko:_1","K06642",NA
"NODE_29710_length_1363_cov_10.955814_g8164_i2.p1","ko:_2","K07203",NA
"NODE_29710_length_1363_cov_10.955814_g8164_i2.p1","ko:_3","K08873",NA
"NODE_29712_length_1362_cov_1125.044220_g13228_i0.p1","ko:_1","K01312",NA
"NODE_29712_length_1362_cov_1125.044220_g13228_i0.p1","ko:_2","K01317",NA
"NODE_29713_length_1362_cov_1056.590380_g11000_i1.p1","ko:_1","K00024",NA
"NODE_29715_length_1362_cov_492.322731_g11450_i1.p1","ko:_1","K02552",NA
"NODE_29715_length_1362_cov_492.322731_g11450_i1.p1","ko:_2","K05862",NA
"NODE_29715_length_1362_cov_492.322731_g11450_i1.p1","ko:_3","K13947",NA
"NODE_29715_length_1362_cov_492.322731_g11450_i1.p1","ko:_4","K15040",NA
"NODE_29715_length_1362_cov_492.322731_g11450_i1.p1","ko:_5","K15041",NA
"NODE_29716_length_1362_cov_277.200155_g13229_i0.p1","ko:_1","K10583",NA
"NODE_29716_length_1362_cov_277.200155_g13229_i0.p1","ko:_2","K13764",NA
"NODE_29716_length_1362_cov_277.200155_g13229_i0.p1","ko:_3","K14292",NA
"NODE_29718_length_1362_cov_109.670287_g9809_i2.p1","ko:_1","K01054",NA
"NODE_29723_length_1362_cov_53.786656_g13231_i0.p1","ko:_1","K01230",NA
"NODE_29723_length_1362_cov_53.786656_g13231_i0.p1","ko:_2","K03595",NA
"NODE_29730_length_1362_cov_38.468580_g5732_i1.p1","ko:_1","K11585",NA
"NODE_29730_length_1362_cov_38.468580_g5732_i1.p1","ko:_2","K11586",NA
"NODE_29730_length_1362_cov_38.468580_g5732_i1.p1","ko:_3","K11587",NA
"NODE_29739_length_1362_cov_14.750970_g13238_i0.p1","ko:_1","K09020",NA
"NODE_2973_length_3590_cov_11.426500_g1280_i0.p1","ko:_1","K10357",NA
"NODE_2973_length_3590_cov_11.426500_g1280_i0.p1","ko:_2","K10582",NA
"NODE_2973_length_3590_cov_11.426500_g1280_i0.p1","ko:_3","K21411",NA
"NODE_29744_length_1361_cov_386.091615_g4215_i4.p1","ko:_1","K00264",NA
"NODE_29744_length_1361_cov_386.091615_g4215_i4.p1","ko:_2","K00266",NA
"NODE_29744_length_1361_cov_386.091615_g4215_i4.p1","ko:_3","K17792",NA
"NODE_29745_length_1361_cov_154.196429_g9891_i1.p1","ko:_1","K19037",NA
"NODE_2974_length_3589_cov_43.906428_g1281_i0.p2","ko:_1","K01872",NA
"NODE_2974_length_3589_cov_43.906428_g1281_i0.p1","ko:_1","K01872",NA
"NODE_29753_length_1361_cov_38.484472_g13246_i0.p2","ko:_1","K00798",NA
"NODE_29757_length_1361_cov_22.736801_g12125_i1.p1","ko:_1","K01001",NA
"NODE_29757_length_1361_cov_22.736801_g12125_i1.p1","ko:_2","K14299",NA
"NODE_29758_length_1361_cov_22.656832_g7395_i1.p1","ko:_1","K18727",NA
"NODE_29759_length_1361_cov_21.930124_g66_i9.p1","ko:_1","K10358",NA
"NODE_29761_length_1361_cov_17.281832_g5095_i2.p1","ko:_1","K05991",NA
"NODE_29762_length_1360_cov_595.050505_g3734_i1.p2","ko:_1","K14651",NA
"NODE_29763_length_1360_cov_431.083916_g13251_i0.p1","ko:_1","K02113",NA
"NODE_29763_length_1360_cov_431.083916_g13251_i0.p1","ko:_2","K02137",NA
"NODE_29764_length_1360_cov_303.554002_g11682_i1.p1","ko:_1","K03969",NA
"NODE_29767_length_1360_cov_160.759130_g8181_i1.p1","ko:_1","K11339",NA
"NODE_29769_length_1360_cov_114.269619_g13253_i0.p1","ko:_1","K01609",NA
"NODE_29772_length_1360_cov_78.187257_g13255_i0.p3","ko:_1","K04382",NA
"NODE_29772_length_1360_cov_78.187257_g13255_i0.p3","ko:_2","K22074",NA
"NODE_29776_length_1360_cov_50.670552_g8484_i3.p1","ko:_1","K06213",NA
"NODE_2977_length_3589_cov_22.766780_g1283_i0.p2","ko:_1","K19759",NA
"NODE_2977_length_3589_cov_22.766780_g1283_i0.p1","ko:_1","K19759",NA
"NODE_29780_length_1360_cov_45.795649_g12473_i1.p1","ko:_1","K13110",NA
"NODE_29781_length_1360_cov_44.418026_g13258_i0.p1","ko:_1","K00861",NA
"NODE_29787_length_1360_cov_22.094794_g1566_i3.p5","ko:_1","K14407",NA
"NODE_29787_length_1360_cov_22.094794_g1566_i3.p3","ko:_1","K17257",NA
"NODE_29788_length_1360_cov_20.693862_g13261_i0.p1","ko:_1","K06128",NA
"NODE_29788_length_1360_cov_20.693862_g13261_i0.p1","ko:_2","K16365",NA
"NODE_29792_length_1360_cov_11.506605_g13263_i0.p1","ko:_1","K15283",NA
"NODE_29792_length_1360_cov_11.506605_g13263_i0.p1","ko:_2","K15286",NA
"NODE_29794_length_1360_cov_8.951826_g11426_i1.p1","ko:_1","K08200",NA
"NODE_29794_length_1360_cov_8.951826_g11426_i1.p1","ko:_2","K08202",NA
"NODE_29794_length_1360_cov_8.951826_g11426_i1.p1","ko:_3","K08203",NA
"NODE_29794_length_1360_cov_8.951826_g11426_i1.p1","ko:_4","K08211",NA
"NODE_29795_length_1360_cov_7.075369_g13265_i0.p1","ko:_1","K05038",NA
"NODE_29795_length_1360_cov_7.075369_g13265_i0.p1","ko:_2","K06238",NA
"NODE_29795_length_1360_cov_7.075369_g13265_i0.p1","ko:_3","K19721",NA
"NODE_29795_length_1360_cov_7.075369_g13265_i0.p1","ko:_4","K20995",NA
"NODE_29797_length_1359_cov_348.223950_g13266_i0.p1","ko:_1","K10610",NA
"NODE_297_length_6121_cov_17.816964_g82_i1.p1","ko:_1","K10876",NA
"NODE_297_length_6121_cov_17.816964_g82_i1.p1","ko:_2","K14440",NA
"NODE_297_length_6121_cov_17.816964_g82_i1.p4","ko:_1","K10876",NA
"NODE_297_length_6121_cov_17.816964_g82_i1.p4","ko:_2","K14440",NA
"NODE_297_length_6121_cov_17.816964_g82_i1.p2","ko:_1","K10876",NA
"NODE_297_length_6121_cov_17.816964_g82_i1.p2","ko:_2","K14440",NA
"NODE_29802_length_1359_cov_119.815708_g12414_i1.p2","ko:_1","K00847",NA
"NODE_29803_length_1359_cov_114.783048_g13267_i0.p1","ko:_1","K13137",NA
"NODE_29805_length_1359_cov_95.123639_g7467_i3.p1","ko:_1","K03283",NA
"NODE_29805_length_1359_cov_95.123639_g7467_i3.p1","ko:_2","K09490",NA
"NODE_29806_length_1359_cov_76.937014_g13269_i0.p1","ko:_1","K00459",NA
"NODE_2980_length_3588_cov_58.320057_g1284_i0.p1","ko:_1","K14326",NA
"NODE_29810_length_1359_cov_56.697512_g13272_i0.p2","ko:_1","K16368",NA
"NODE_29814_length_1359_cov_26.996112_g13274_i0.p1","ko:_1","K20289",NA
"NODE_29815_length_1359_cov_25.475894_g12144_i2.p1","ko:_1","K09591",NA
"NODE_29815_length_1359_cov_25.475894_g12144_i2.p1","ko:_2","K10901",NA
"NODE_29815_length_1359_cov_25.475894_g12144_i2.p1","ko:_3","K12343",NA
"NODE_29815_length_1359_cov_25.475894_g12144_i2.p1","ko:_4","K12344",NA
"NODE_29815_length_1359_cov_25.475894_g12144_i2.p1","ko:_5","K14570",NA
"NODE_29816_length_1359_cov_24.226283_g3179_i6.p2","ko:_1","K05034",NA
"NODE_29816_length_1359_cov_24.226283_g3179_i6.p2","ko:_2","K05038",NA
"NODE_29816_length_1359_cov_24.226283_g3179_i6.p2","ko:_3","K05039",NA
"NODE_29818_length_1359_cov_22.509331_g9793_i1.p1","ko:_1","K01764",NA
"NODE_2981_length_3588_cov_17.228165_g744_i2.p1","ko:_1","K05857",NA
"NODE_2981_length_3588_cov_17.228165_g744_i2.p1","ko:_2","K19006",NA
"NODE_2981_length_3588_cov_17.228165_g744_i2.p2","ko:_1","K05857",NA
"NODE_2981_length_3588_cov_17.228165_g744_i2.p2","ko:_2","K05860",NA
"NODE_2981_length_3588_cov_17.228165_g744_i2.p2","ko:_3","K19006",NA
"NODE_29820_length_1359_cov_16.814930_g12470_i1.p1","ko:_1","K12486",NA
"NODE_29823_length_1359_cov_10.722395_g13276_i0.p1","ko:_1","K12308",NA
"NODE_29826_length_1358_cov_567.466148_g11985_i1.p2","ko:_1","K07904",NA
"NODE_29828_length_1358_cov_309.199222_g8368_i1.p1","ko:_1","K16186",NA
"NODE_2982_length_3587_cov_391.731076_g206_i4.p1","ko:_1","K01183",NA
"NODE_29833_length_1358_cov_141.200778_g6144_i4.p1","ko:_1","K04345",NA
"NODE_29833_length_1358_cov_141.200778_g6144_i4.p1","ko:_2","K08282",NA
"NODE_29833_length_1358_cov_141.200778_g6144_i4.p1","ko:_3","K19584",NA
"NODE_29834_length_1358_cov_133.670817_g11055_i1.p1","ko:_1","K01599",NA
"NODE_29835_length_1358_cov_81.508949_g13281_i0.p1","ko:_1","K02992",NA
"NODE_29836_length_1358_cov_63.454475_g1039_i7.p1","ko:_1","K01811",NA
"NODE_29837_length_1358_cov_57.738521_g10554_i1.p1","ko:_1","K00750",NA
"NODE_29837_length_1358_cov_57.738521_g10554_i1.p1","ko:_2","K20890",NA
"NODE_29849_length_1358_cov_24.089494_g10544_i1.p1","ko:_1","K09489",NA
"NODE_2984_length_3586_cov_483.611443_g753_i3.p1","ko:_1","K11825",NA
"NODE_2984_length_3586_cov_483.611443_g753_i3.p1","ko:_2","K12392",NA
"NODE_2984_length_3586_cov_483.611443_g753_i3.p8","ko:_1","K11825",NA
"NODE_2984_length_3586_cov_483.611443_g753_i3.p8","ko:_2","K12392",NA
