"orfs","pfam_iteration","pfam_id"
"NODE_34161_length_401_cov_3.664634_g26473_i0.p1","pfam_1","Abhydrolase_6"
"NODE_34165_length_401_cov_3.088415_g26477_i0.p1","pfam_1","MS_channel"
"NODE_34166_length_401_cov_3.024390_g26478_i0.p1","pfam_1","Ank_2"
"NODE_34166_length_401_cov_3.024390_g26478_i0.p1","pfam_2","Ank_3"
"NODE_34166_length_401_cov_3.024390_g26478_i0.p1","pfam_3","Ank_4"
"NODE_34166_length_401_cov_3.024390_g26478_i0.p1","pfam_4","SOCS_box"
"NODE_34167_length_401_cov_2.926829_g26479_i0.p1","pfam_1","DUF4833"
"NODE_34171_length_401_cov_2.573171_g26483_i0.p3","pfam_1","LysM"
"NODE_34171_length_401_cov_2.573171_g26483_i0.p3","pfam_2","TPR_19"
"NODE_34174_length_401_cov_2.487805_g26486_i0.p1","pfam_1","HupE_UreJ"
"NODE_34183_length_401_cov_1.902439_g26495_i0.p1","pfam_1","SPOR"
"NODE_34184_length_401_cov_1.756098_g26496_i0.p2","pfam_1","UDPG_MGDP_dh"
"NODE_34184_length_401_cov_1.756098_g26496_i0.p2","pfam_2","UDPG_MGDP_dh_C"
"NODE_34184_length_401_cov_1.756098_g26496_i0.p2","pfam_3","UDPG_MGDP_dh_N"
"NODE_34186_length_401_cov_1.429878_g26498_i0.p1","pfam_1","RNase_E_G"
"NODE_34187_length_401_cov_1.411585_g26499_i0.p2","pfam_1","DNA_gyraseA_C"
"NODE_34187_length_401_cov_1.411585_g26499_i0.p2","pfam_2","DNA_topoisoIV"
"NODE_34191_length_401_cov_1.064024_g26503_i0.p2","pfam_1","ABC_tran"
"NODE_34191_length_401_cov_1.064024_g26503_i0.p2","pfam_2","TOBE_2"
"NODE_3419_length_2814_cov_23.580445_g2303_i0.p2","pfam_1","PTR2"
"NODE_3419_length_2814_cov_23.580445_g2303_i0.p1","pfam_1","Rubis-subs-bind"
"NODE_3419_length_2814_cov_23.580445_g2303_i0.p1","pfam_2","SET"
"NODE_34202_length_400_cov_4.385321_g26514_i0.p1","pfam_1","GATase_5"
"NODE_34203_length_400_cov_4.214067_g26515_i0.p2","pfam_1","Enolase_C"
"NODE_34203_length_400_cov_4.214067_g26515_i0.p2","pfam_2","Enolase_N"
"NODE_34207_length_400_cov_3.593272_g26519_i0.p1","pfam_1","ArsC"
"NODE_34209_length_400_cov_3.137615_g26521_i0.p1","pfam_1","DUF572"
"NODE_3420_length_2814_cov_22.043415_g2304_i0.p1","pfam_1","HD"
"NODE_34210_length_400_cov_2.975535_g26522_i0.p1","pfam_1","Thiolase_C"
"NODE_34210_length_400_cov_2.975535_g26522_i0.p1","pfam_2","Thiolase_N"
"NODE_34212_length_400_cov_2.788991_g26524_i0.p1","pfam_1","Ammonium_transp"
"NODE_34213_length_400_cov_2.779817_g26525_i0.p1","pfam_1","Ribosomal_S17"
"NODE_34215_length_400_cov_2.370031_g26527_i0.p2","pfam_1","HTH_8"
"NODE_34215_length_400_cov_2.370031_g26527_i0.p2","pfam_2","Response_reg"
"NODE_34215_length_400_cov_2.370031_g26527_i0.p2","pfam_3","Sigma54_activat"
"NODE_34216_length_400_cov_2.345566_g26528_i0.p1","pfam_1","DDE_Tnp_Tn3"
"NODE_34216_length_400_cov_2.345566_g26528_i0.p1","pfam_2","DUF4158"
"NODE_34219_length_400_cov_2.305810_g26531_i0.p1","pfam_1","Acyl_transf_1"
"NODE_3421_length_2814_cov_18.920832_g2305_i0.p1","pfam_1","Anth_synt_I_N"
"NODE_3421_length_2814_cov_18.920832_g2305_i0.p1","pfam_2","Chorismate_bind"
"NODE_3421_length_2814_cov_18.920832_g2305_i0.p1","pfam_3","GATase"
"NODE_34226_length_400_cov_2.113150_g26538_i0.p1","pfam_1","Guanylate_cyc"
"NODE_34226_length_400_cov_2.113150_g26538_i0.p1","pfam_2","PDEase_I"
"NODE_34227_length_400_cov_2.039755_g26539_i0.p2","pfam_1","KH_2"
"NODE_34227_length_400_cov_2.039755_g26539_i0.p2","pfam_2","MMR_HSR1"
"NODE_34228_length_400_cov_1.926606_g26540_i0.p1","pfam_1","ATP-grasp"
"NODE_34229_length_400_cov_1.798165_g26541_i0.p1","pfam_1","RCC1"
"NODE_34229_length_400_cov_1.798165_g26541_i0.p1","pfam_2","SPRY"
"NODE_34229_length_400_cov_1.798165_g26541_i0.p1","pfam_3","WD40"
"NODE_34229_length_400_cov_1.798165_g26541_i0.p1","pfam_4","zf-MYND"
"NODE_34230_length_400_cov_1.758410_g26542_i0.p1","pfam_1","Ank_4"
"NODE_34230_length_400_cov_1.758410_g26542_i0.p1","pfam_2","Ank_5"
"NODE_34231_length_400_cov_1.712538_g26543_i0.p2","pfam_1","DEAD"
"NODE_34231_length_400_cov_1.712538_g26543_i0.p2","pfam_2","Helicase_C"
"NODE_34231_length_400_cov_1.712538_g26543_i0.p2","pfam_3","Sec63"
"NODE_34232_length_400_cov_1.709480_g26544_i0.p1","pfam_1","Bac_surface_Ag"
"NODE_34232_length_400_cov_1.709480_g26544_i0.p1","pfam_2","POTRA"
"NODE_34234_length_400_cov_1.623853_g26546_i0.p2","pfam_1","Epimerase"
"NODE_34236_length_400_cov_1.547401_g26548_i0.p1","pfam_1","adh_short"
"NODE_34240_length_400_cov_1.345566_g26552_i0.p2","pfam_1","ETF"
"NODE_34240_length_400_cov_1.345566_g26552_i0.p2","pfam_2","ETF_alpha"
"NODE_34241_length_400_cov_1.287462_g26553_i0.p1","pfam_1","2OG-FeII_Oxy"
"NODE_34241_length_400_cov_1.287462_g26553_i0.p1","pfam_2","DIOX_N"
"NODE_34253_length_399_cov_4.165644_g26565_i0.p1","pfam_1","MMR_HSR1"
"NODE_34253_length_399_cov_4.165644_g26565_i0.p1","pfam_2","YchF-GTPase_C"
"NODE_34256_length_399_cov_2.855828_g26568_i0.p1","pfam_1","Methyltransf_32"
"NODE_34256_length_399_cov_2.855828_g26568_i0.p1","pfam_2","R3H"
"NODE_34257_length_399_cov_2.819018_g26569_i0.p1","pfam_1","CBS"
"NODE_34257_length_399_cov_2.819018_g26569_i0.p1","pfam_2","CorC_HlyC"
"NODE_34257_length_399_cov_2.819018_g26569_i0.p1","pfam_3","DUF21"
"NODE_34259_length_399_cov_2.674847_g26571_i0.p2","pfam_1","Response_reg"
"NODE_34259_length_399_cov_2.674847_g26571_i0.p2","pfam_2","Trans_reg_C"
"NODE_34262_length_399_cov_2.472393_g26574_i0.p1","pfam_1","adh_short"
"NODE_34262_length_399_cov_2.472393_g26574_i0.p1","pfam_2","adh_short_C2"
"NODE_34264_length_399_cov_2.383436_g26576_i0.p2","pfam_1","PALP"
"NODE_34269_length_399_cov_2.300613_g26581_i0.p1","pfam_1","AMP-binding"
"NODE_3426_length_2811_cov_13.924763_g2310_i0.p1","pfam_1","Ank_2"
"NODE_3426_length_2811_cov_13.924763_g2310_i0.p1","pfam_2","Ank_3"
"NODE_3426_length_2811_cov_13.924763_g2310_i0.p1","pfam_3","Ank_4"
"NODE_3426_length_2811_cov_13.924763_g2310_i0.p1","pfam_4","HET"
"NODE_3426_length_2811_cov_13.924763_g2310_i0.p1","pfam_5","NACHT"
"NODE_3426_length_2811_cov_13.924763_g2310_i0.p1","pfam_6","NACHT_N"
"NODE_34270_length_399_cov_2.168712_g26582_i0.p2","pfam_1","Plug"
"NODE_34270_length_399_cov_2.168712_g26582_i0.p2","pfam_2","TonB_dep_Rec"
"NODE_34273_length_399_cov_1.895706_g26585_i0.p2","pfam_1","TSP_3"
"NODE_34274_length_399_cov_1.889571_g26586_i0.p1","pfam_1","AAA_16"
"NODE_34274_length_399_cov_1.889571_g26586_i0.p1","pfam_2","GAF"
"NODE_34274_length_399_cov_1.889571_g26586_i0.p1","pfam_3","GAF_2"
"NODE_34274_length_399_cov_1.889571_g26586_i0.p1","pfam_4","HATPase_c"
"NODE_34274_length_399_cov_1.889571_g26586_i0.p1","pfam_5","HisKA"
"NODE_34274_length_399_cov_1.889571_g26586_i0.p1","pfam_6","PAS_4"
"NODE_34274_length_399_cov_1.889571_g26586_i0.p1","pfam_7","PAS_9"
"NODE_34274_length_399_cov_1.889571_g26586_i0.p1","pfam_8","Pkinase"
"NODE_34274_length_399_cov_1.889571_g26586_i0.p1","pfam_9","Response_reg"
"NODE_34278_length_399_cov_1.659509_g26590_i0.p1","pfam_1","Fn3-like"
"NODE_34278_length_399_cov_1.659509_g26590_i0.p1","pfam_2","Glyco_hydro_3"
"NODE_34278_length_399_cov_1.659509_g26590_i0.p1","pfam_3","Glyco_hydro_3_C"
"NODE_3427_length_2811_cov_9.498539_g2311_i0.p1","pfam_1","Amino_oxidase"
"NODE_3427_length_2811_cov_9.498539_g2311_i0.p1","pfam_2","HMG_box"
"NODE_3427_length_2811_cov_9.498539_g2311_i0.p1","pfam_3","HMG_box_2"
"NODE_3427_length_2811_cov_9.498539_g2311_i0.p1","pfam_4","SWIRM"
"NODE_34280_length_399_cov_1.533742_g26592_i0.p1","pfam_1","Cation_ATPase_C"
"NODE_34280_length_399_cov_1.533742_g26592_i0.p1","pfam_2","Hydrolase"
"NODE_34281_length_399_cov_1.429448_g26593_i0.p1","pfam_1","Aminotran_MocR"
"NODE_34283_length_399_cov_1.331288_g26595_i0.p1","pfam_1","Bac_surface_Ag"
"NODE_34283_length_399_cov_1.331288_g26595_i0.p1","pfam_2","POTRA"
"NODE_34292_length_398_cov_4.240000_g26604_i0.p1","pfam_1","TruB_C_2"
"NODE_34292_length_398_cov_4.240000_g26604_i0.p1","pfam_2","TruB_N"
"NODE_342_length_5415_cov_45.090603_g231_i0.p1","pfam_1","TAXi_N"
"NODE_342_length_5415_cov_45.090603_g231_i0.p2","pfam_1","TAXi_N"
"NODE_34300_length_398_cov_2.870769_g26612_i0.p1","pfam_1","adh_short"
"NODE_34303_length_398_cov_2.618462_g26615_i0.p1","pfam_1","SpoU_methylase"
"NODE_34306_length_398_cov_2.440000_g26618_i0.p1","pfam_1","PspA_IM30"
"NODE_34309_length_398_cov_2.400000_g26621_i0.p2","pfam_1","Chorismate_synt"
"NODE_34312_length_398_cov_2.126154_g26624_i0.p1","pfam_1","TRAM"
"NODE_34312_length_398_cov_2.126154_g26624_i0.p1","pfam_2","tRNA_U5-meth_tr"
"NODE_34314_length_398_cov_2.033846_g26626_i0.p1","pfam_1","PA"
"NODE_34314_length_398_cov_2.033846_g26626_i0.p1","pfam_2","Peptidase_M28"
"NODE_34315_length_398_cov_1.926154_g26627_i0.p2","pfam_1","Neisseria_PilC"
"NODE_34316_length_398_cov_1.892308_g26628_i0.p1","pfam_1","Plug"
"NODE_34316_length_398_cov_1.892308_g26628_i0.p1","pfam_2","TonB_dep_Rec"
"NODE_34318_length_398_cov_1.840000_g26630_i0.p1","pfam_1","KH_2"
"NODE_34318_length_398_cov_1.840000_g26630_i0.p1","pfam_2","MMR_HSR1"
"NODE_3431_length_2809_cov_79.418860_g574_i2.p2","pfam_1","Lipase_3"
"NODE_34320_length_398_cov_1.676923_g26632_i0.p1","pfam_1","Glyco_transf_92"
"NODE_34324_length_398_cov_1.215385_g26636_i0.p3","pfam_1","Hydrolase_6"
"NODE_34324_length_398_cov_1.215385_g26636_i0.p3","pfam_2","Hydrolase_like"
"NODE_34325_length_398_cov_1.200000_g26637_i0.p2","pfam_1","TSP_C"
"NODE_3432_length_2809_cov_58.230263_g2314_i0.p1","pfam_1","ubiquitin"
"NODE_34331_length_397_cov_7.191358_g26643_i0.p1","pfam_1","Lipase_GDSL_2"
"NODE_34337_length_397_cov_4.138889_g26649_i0.p1","pfam_1","FtsX"
"NODE_34337_length_397_cov_4.138889_g26649_i0.p1","pfam_2","MacB_PCD"
"NODE_3433_length_2809_cov_57.680921_g2314_i1.p1","pfam_1","ubiquitin"
"NODE_34342_length_397_cov_3.367284_g26654_i0.p2","pfam_1","DUF2125"
"NODE_34344_length_397_cov_3.120370_g26656_i0.p1","pfam_1","EF-hand_5"
"NODE_34347_length_397_cov_2.814815_g26659_i0.p1","pfam_1","Pyr_redox_2"
"NODE_34347_length_397_cov_2.814815_g26659_i0.p1","pfam_2","Pyr_redox_dim"
"NODE_3434_length_2809_cov_20.611477_g2315_i0.p1","pfam_1","MCM"
"NODE_3434_length_2809_cov_20.611477_g2315_i0.p1","pfam_2","MCM_OB"
"NODE_34351_length_397_cov_2.240741_g26663_i0.p1","pfam_1","EAL"
"NODE_34351_length_397_cov_2.240741_g26663_i0.p1","pfam_2","GGDEF"
"NODE_34351_length_397_cov_2.240741_g26663_i0.p1","pfam_3","PAS"
"NODE_34351_length_397_cov_2.240741_g26663_i0.p1","pfam_4","PAS_3"
"NODE_34351_length_397_cov_2.240741_g26663_i0.p1","pfam_5","PAS_4"
"NODE_34351_length_397_cov_2.240741_g26663_i0.p1","pfam_6","PAS_9"
"NODE_34353_length_397_cov_2.145062_g26665_i0.p1","pfam_1","Amidohydro_1"
"NODE_34354_length_397_cov_1.873457_g26666_i0.p2","pfam_1","MAPEG"
"NODE_34355_length_397_cov_1.808642_g26667_i0.p2","pfam_1","HTH_8"
"NODE_34355_length_397_cov_1.808642_g26667_i0.p2","pfam_2","Response_reg"
"NODE_34355_length_397_cov_1.808642_g26667_i0.p2","pfam_3","Sigma54_activ_2"
"NODE_34355_length_397_cov_1.808642_g26667_i0.p2","pfam_4","Sigma54_activat"
"NODE_34357_length_397_cov_1.691358_g26669_i0.p1","pfam_1","HGTP_anticodon"
"NODE_34357_length_397_cov_1.691358_g26669_i0.p1","pfam_2","tRNA-synt_His"
"NODE_34358_length_397_cov_1.645062_g26670_i0.p1","pfam_1","Pantoate_ligase"
"NODE_3435_length_2809_cov_14.855629_g2316_i0.p1","pfam_1","DEAD"
"NODE_3435_length_2809_cov_14.855629_g2316_i0.p1","pfam_2","HA2"
"NODE_3435_length_2809_cov_14.855629_g2316_i0.p1","pfam_3","Helicase_C"
"NODE_3435_length_2809_cov_14.855629_g2316_i0.p1","pfam_4","OB_NTP_bind"
"NODE_34362_length_397_cov_1.404321_g26674_i0.p1","pfam_1","AAA_16"
"NODE_34362_length_397_cov_1.404321_g26674_i0.p1","pfam_2","GAF"
"NODE_34362_length_397_cov_1.404321_g26674_i0.p1","pfam_3","PAS_4"
"NODE_34362_length_397_cov_1.404321_g26674_i0.p1","pfam_4","Pkinase"
"NODE_34363_length_397_cov_1.299383_g26675_i0.p1","pfam_1","FGase"
"NODE_34367_length_397_cov_1.185185_g26679_i0.p2","pfam_1","Trp_halogenase"
"NODE_34369_length_397_cov_0.962963_g26681_i0.p1","pfam_1","HemolysinCabind"
"NODE_34369_length_397_cov_0.962963_g26681_i0.p1","pfam_2","P_proprotein"
"NODE_34369_length_397_cov_0.962963_g26681_i0.p1","pfam_3","Peptidase_S8"
"NODE_3436_length_2808_cov_193.872395_g1680_i1.p1","pfam_1","MA3"
"NODE_34375_length_396_cov_7.801858_g26687_i0.p1","pfam_1","DJ-1_PfpI"
"NODE_34375_length_396_cov_7.801858_g26687_i0.p1","pfam_2","HTH_18"
"NODE_34385_length_396_cov_2.585139_g26697_i0.p2","pfam_1","HMG_box"
"NODE_34386_length_396_cov_2.526316_g26698_i0.p2","pfam_1","Pkinase"
"NODE_34387_length_396_cov_2.473684_g26699_i0.p1","pfam_1","Fapy_DNA_glyco"
"NODE_34387_length_396_cov_2.473684_g26699_i0.p1","pfam_2","H2TH"
"NODE_34387_length_396_cov_2.473684_g26699_i0.p1","pfam_3","zf-GRF"
"NODE_34387_length_396_cov_2.473684_g26699_i0.p1","pfam_4","zf-RanBP"
"NODE_34389_length_396_cov_2.448916_g26701_i0.p1","pfam_1","AA_kinase"
"NODE_34389_length_396_cov_2.448916_g26701_i0.p1","pfam_2","Orn_Arg_deC_N"
"NODE_34389_length_396_cov_2.448916_g26701_i0.p1","pfam_3","Orn_DAP_Arg_deC"
"NODE_3438_length_2808_cov_19.557221_g1600_i1.p2","pfam_1","Pterin_4a"
"NODE_3438_length_2808_cov_19.557221_g1600_i1.p1","pfam_1","Na_Ca_ex"
"NODE_34392_length_396_cov_2.253870_g26704_i0.p1","pfam_1","SRP54"
"NODE_34392_length_396_cov_2.253870_g26704_i0.p1","pfam_2","SRP54_N"
"NODE_34392_length_396_cov_2.253870_g26704_i0.p1","pfam_3","SRP_SPB"
"NODE_34396_length_396_cov_2.095975_g26708_i0.p1","pfam_1","DUF3739"
"NODE_34396_length_396_cov_2.095975_g26708_i0.p1","pfam_2","ESPR"
"NODE_34396_length_396_cov_2.095975_g26708_i0.p1","pfam_3","Haemagg_act"
"NODE_34399_length_396_cov_1.811146_g26711_i0.p1","pfam_1","PKD"
"NODE_3439_length_2807_cov_70.239210_g2253_i1.p1","pfam_1","Arg_tRNA_synt_N"
"NODE_3439_length_2807_cov_70.239210_g2253_i1.p1","pfam_2","DALR_1"
"NODE_3439_length_2807_cov_70.239210_g2253_i1.p1","pfam_3","tRNA-synt_1d"
"NODE_343_length_5409_cov_14.900112_g232_i0.p2","pfam_1","AAA_16"
"NODE_343_length_5409_cov_14.900112_g232_i0.p2","pfam_2","GAF"
"NODE_343_length_5409_cov_14.900112_g232_i0.p2","pfam_3","Pkinase"
"NODE_34400_length_396_cov_1.724458_g26712_i0.p2","pfam_1","DNA_pol_A_exo1"
"NODE_34402_length_396_cov_1.690402_g26714_i0.p1","pfam_1","Cob_adeno_trans"
"NODE_34403_length_396_cov_1.690402_g26715_i0.p1","pfam_1","Bac_rhamnosid6H"
"NODE_34403_length_396_cov_1.690402_g26715_i0.p1","pfam_2","Bac_rhamnosid_C"
"NODE_34406_length_396_cov_1.619195_g26718_i0.p1","pfam_1","ParBc"
"NODE_34408_length_396_cov_1.501548_g26720_i0.p1","pfam_1","RNA_pol_Rpb1_1"
"NODE_34408_length_396_cov_1.501548_g26720_i0.p1","pfam_2","RNA_pol_Rpb1_2"
"NODE_34408_length_396_cov_1.501548_g26720_i0.p1","pfam_3","RNA_pol_Rpb1_3"
"NODE_34408_length_396_cov_1.501548_g26720_i0.p1","pfam_4","RNA_pol_Rpb1_4"
"NODE_34408_length_396_cov_1.501548_g26720_i0.p1","pfam_5","RNA_pol_Rpb1_5"
"NODE_3440_length_2807_cov_64.554133_g2317_i0.p1","pfam_1","Glyco_transf_8"
"NODE_34410_length_396_cov_1.414861_g26722_i0.p1","pfam_1","HA2"
"NODE_34410_length_396_cov_1.414861_g26722_i0.p1","pfam_2","Helicase_C"
"NODE_34410_length_396_cov_1.414861_g26722_i0.p1","pfam_3","OB_NTP_bind"
"NODE_34410_length_396_cov_1.414861_g26722_i0.p1","pfam_4","RWD"
"NODE_34411_length_396_cov_1.405573_g26723_i0.p1","pfam_1","Epimerase"
"NODE_34418_length_395_cov_5.875776_g26730_i0.p1","pfam_1","DEAD"
"NODE_34418_length_395_cov_5.875776_g26730_i0.p1","pfam_2","Helicase_C"
"NODE_34418_length_395_cov_5.875776_g26730_i0.p1","pfam_3","zf-GRF"
"NODE_34420_length_395_cov_5.512422_g26732_i0.p1","pfam_1","zf-C3HC4"
"NODE_34420_length_395_cov_5.512422_g26732_i0.p1","pfam_2","zf-C3HC4_2"
"NODE_34420_length_395_cov_5.512422_g26732_i0.p1","pfam_3","zf-RING_2"
"NODE_34422_length_395_cov_4.745342_g26734_i0.p1","pfam_1","Rhodanese"
"NODE_34423_length_395_cov_4.099379_g26735_i0.p1","pfam_1","SET"
"NODE_34424_length_395_cov_3.745342_g26736_i0.p1","pfam_1","GSHPx"
"NODE_34427_length_395_cov_3.350932_g26739_i0.p1","pfam_1","Flagellin_C"
"NODE_34427_length_395_cov_3.350932_g26739_i0.p1","pfam_2","Flagellin_IN"
"NODE_34427_length_395_cov_3.350932_g26739_i0.p1","pfam_3","Flagellin_N"
"NODE_3442_length_2807_cov_26.803950_g1506_i3.p1","pfam_1","CRAL_TRIO"
"NODE_34430_length_395_cov_3.220497_g26742_i0.p1","pfam_1","Band_7"
"NODE_34430_length_395_cov_3.220497_g26742_i0.p1","pfam_2","Band_7_C"
"NODE_34433_length_395_cov_3.027950_g26745_i0.p2","pfam_1","Malic_M"
"NODE_34433_length_395_cov_3.027950_g26745_i0.p2","pfam_2","malic"
"NODE_34434_length_395_cov_2.900621_g26746_i0.p1","pfam_1","TPT"
"NODE_34438_length_395_cov_2.503106_g26750_i0.p1","pfam_1","PhyH"
"NODE_34439_length_395_cov_2.468944_g26751_i0.p1","pfam_1","Methyltransf_4"
"NODE_34439_length_395_cov_2.468944_g26751_i0.p1","pfam_2","PPR"
"NODE_34441_length_395_cov_2.319876_g26753_i0.p1","pfam_1","CRAL_TRIO"
"NODE_34442_length_395_cov_2.282609_g26754_i0.p1","pfam_1","Exo_endo_phos"
"NODE_34443_length_395_cov_2.161491_g26755_i0.p1","pfam_1","GCIP"
"NODE_34449_length_395_cov_1.872671_g26761_i0.p2","pfam_1","ACCA"
"NODE_3444_length_2806_cov_332.564581_g2320_i0.p1","pfam_1","Fea1"
"NODE_34452_length_395_cov_1.763975_g26764_i0.p1","pfam_1","4HBT"
"NODE_34455_length_395_cov_1.726708_g26767_i0.p1","pfam_1","Kunitz_BPTI"
"NODE_34457_length_395_cov_1.704969_g26769_i0.p1","pfam_1","CheD"
"NODE_34458_length_395_cov_1.701863_g26770_i0.p1","pfam_1","ASL_C2"
"NODE_34458_length_395_cov_1.701863_g26770_i0.p1","pfam_2","Lyase_1"
"NODE_34459_length_395_cov_1.602484_g26771_i0.p1","pfam_1","Proteasome"
"NODE_34460_length_395_cov_1.481366_g26772_i0.p1","pfam_1","Malate_synthase"
"NODE_34465_length_395_cov_1.068323_g26777_i0.p2","pfam_1","DNA_gyraseB"
"NODE_34465_length_395_cov_1.068323_g26777_i0.p2","pfam_2","DNA_gyraseB_C"
"NODE_34465_length_395_cov_1.068323_g26777_i0.p2","pfam_3","HATPase_c"
"NODE_34465_length_395_cov_1.068323_g26777_i0.p2","pfam_4","Toprim"
"NODE_34467_length_394_cov_280.352025_g26779_i0.p2","pfam_1","BRAP2"
"NODE_34467_length_394_cov_280.352025_g26779_i0.p2","pfam_2","zf-RING_2"
"NODE_34467_length_394_cov_280.352025_g26779_i0.p2","pfam_3","zf-UBP"
"NODE_34470_length_394_cov_7.616822_g26782_i0.p1","pfam_1","Ank_2"
"NODE_34470_length_394_cov_7.616822_g26782_i0.p1","pfam_2","Ank_3"
"NODE_34470_length_394_cov_7.616822_g26782_i0.p1","pfam_3","Ank_4"
"NODE_34470_length_394_cov_7.616822_g26782_i0.p1","pfam_4","Ank_5"
"NODE_34470_length_394_cov_7.616822_g26782_i0.p1","pfam_5","BRCT"
"NODE_34470_length_394_cov_7.616822_g26782_i0.p1","pfam_6","BRCT_2"
"NODE_34470_length_394_cov_7.616822_g26782_i0.p1","pfam_7","zf-RING_6"
"NODE_34474_length_394_cov_4.227414_g26786_i0.p1","pfam_1","CBM_5_12"
"NODE_34474_length_394_cov_4.227414_g26786_i0.p1","pfam_2","ChitinaseA_N"
"NODE_34474_length_394_cov_4.227414_g26786_i0.p1","pfam_3","Glyco_hydro_18"
"NODE_34474_length_394_cov_4.227414_g26786_i0.p1","pfam_4","REJ"
"NODE_34477_length_394_cov_3.348910_g26789_i0.p1","pfam_1","DAGK_prokar"
"NODE_3447_length_2805_cov_43.640190_g1568_i1.p1","pfam_1","2OG-FeII_Oxy_3"
"NODE_3447_length_2805_cov_43.640190_g1568_i1.p2","pfam_1","2OG-FeII_Oxy_3"
"NODE_3447_length_2805_cov_43.640190_g1568_i1.p3","pfam_1","2OG-FeII_Oxy_3"
"NODE_34484_length_394_cov_2.517134_g26796_i0.p1","pfam_1","ACT"
"NODE_34484_length_394_cov_2.517134_g26796_i0.p1","pfam_2","GlnD_UR_UTase"
"NODE_34484_length_394_cov_2.517134_g26796_i0.p1","pfam_3","GlnE"
"NODE_34484_length_394_cov_2.517134_g26796_i0.p1","pfam_4","HD"
"NODE_34484_length_394_cov_2.517134_g26796_i0.p1","pfam_5","NTP_transf_2"
"NODE_34485_length_394_cov_2.485981_g26797_i0.p1","pfam_1","Methyltransf_33"
"NODE_34486_length_394_cov_2.426791_g26798_i0.p1","pfam_1","PseudoU_synth_2"
"NODE_34489_length_394_cov_2.333333_g26801_i0.p1","pfam_1","Aminotran_1_2"
"NODE_34490_length_394_cov_2.305296_g26802_i0.p1","pfam_1","DUF1336"
"NODE_34495_length_394_cov_2.037383_g26807_i0.p1","pfam_1","FUSC_2"
"NODE_34499_length_394_cov_1.947040_g26811_i0.p1","pfam_1","Bactofilin"
"NODE_34499_length_394_cov_1.947040_g26811_i0.p1","pfam_2","Laminin_G_3"
"NODE_34499_length_394_cov_1.947040_g26811_i0.p1","pfam_3","PA14"
"NODE_3449_length_2804_cov_26.991212_g2323_i0.p2","pfam_1","Tic22"
"NODE_3449_length_2804_cov_26.991212_g2323_i0.p1","pfam_1","PfkB"
"NODE_344_length_5409_cov_11.890180_g233_i0.p2","pfam_1","Rhamno_transf"
"NODE_344_length_5409_cov_11.890180_g233_i0.p3","pfam_1","Ank_2"
"NODE_344_length_5409_cov_11.890180_g233_i0.p1","pfam_1","PFK"
"NODE_34500_length_394_cov_1.915888_g26812_i0.p2","pfam_1","HTH_12"
"NODE_34500_length_394_cov_1.915888_g26812_i0.p2","pfam_2","OB_RNB"
"NODE_34500_length_394_cov_1.915888_g26812_i0.p2","pfam_3","RNB"
"NODE_34500_length_394_cov_1.915888_g26812_i0.p2","pfam_4","S1"
"NODE_34504_length_394_cov_1.788162_g26816_i0.p1","pfam_1","SET"
"NODE_34507_length_394_cov_1.700935_g26819_i0.p2","pfam_1","Band_7"
"NODE_34509_length_394_cov_1.682243_g26821_i0.p1","pfam_1","RNB"
"NODE_34510_length_394_cov_1.579439_g26822_i0.p1","pfam_1","C1_4"
"NODE_34510_length_394_cov_1.579439_g26822_i0.p1","pfam_2","Ssl1"
"NODE_34512_length_394_cov_1.457944_g26824_i0.p1","pfam_1","Thioredoxin_4"
"NODE_34516_length_394_cov_1.261682_g26828_i0.p2","pfam_1","TPP_enzyme_N"
"NODE_34517_length_394_cov_0.993769_g26829_i0.p1","pfam_1","KH_1"
"NODE_34517_length_394_cov_0.993769_g26829_i0.p1","pfam_2","PNPase"
"NODE_34517_length_394_cov_0.993769_g26829_i0.p1","pfam_3","RNase_PH"
"NODE_34517_length_394_cov_0.993769_g26829_i0.p1","pfam_4","RNase_PH_C"
"NODE_34517_length_394_cov_0.993769_g26829_i0.p1","pfam_5","S1"
"NODE_34521_length_393_cov_7.065625_g26833_i0.p2","pfam_1","PMT_2"
"NODE_34523_length_393_cov_5.640625_g26835_i0.p1","pfam_1","DEAD"
"NODE_34523_length_393_cov_5.640625_g26835_i0.p1","pfam_2","DbpA"
"NODE_34523_length_393_cov_5.640625_g26835_i0.p1","pfam_3","Helicase_C"
"NODE_34523_length_393_cov_5.640625_g26835_i0.p1","pfam_4","Helicase_C_2"
"NODE_34523_length_393_cov_5.640625_g26835_i0.p1","pfam_5","Mrr_cat_2"
"NODE_34523_length_393_cov_5.640625_g26835_i0.p1","pfam_6","N6_Mtase"
"NODE_34523_length_393_cov_5.640625_g26835_i0.p1","pfam_7","ResIII"
"NODE_34525_length_393_cov_4.556250_g26837_i0.p1","pfam_1","DUF1996"
"NODE_34530_length_393_cov_3.565625_g26842_i0.p1","pfam_1","GAF"
"NODE_34530_length_393_cov_3.565625_g26842_i0.p1","pfam_2","GAF_2"
"NODE_34530_length_393_cov_3.565625_g26842_i0.p1","pfam_3","PEP-utilisers_N"
"NODE_34530_length_393_cov_3.565625_g26842_i0.p1","pfam_4","PEP-utilizers"
"NODE_34530_length_393_cov_3.565625_g26842_i0.p1","pfam_5","PEP-utilizers_C"
