"orfs","ko_iteration","ko_id"
"NODE_32361_length_445_cov_17.750000_g24673_i0.p1","ko:_1","K03676"
"NODE_32362_length_445_cov_17.177419_g24674_i0.p2","ko:_1","K07301"
"NODE_32363_length_445_cov_15.827957_g24675_i0.p1","ko:_1","K02899"
"NODE_32373_length_445_cov_3.077957_g24685_i0.p2","ko:_1","K03320"
"NODE_32379_length_445_cov_2.172043_g24691_i0.p1","ko:_1","K03086"
"NODE_3237_length_2869_cov_44.203863_g2180_i0.p1","ko:_1","K05658"
"NODE_32380_length_445_cov_2.131720_g24692_i0.p1","ko:_1","K21440"
"NODE_32382_length_445_cov_1.983871_g24694_i0.p2","ko:_1","K03320"
"NODE_32382_length_445_cov_1.983871_g24694_i0.p2","ko:_2","K07573"
"NODE_32384_length_445_cov_1.784946_g24696_i0.p1","ko:_1","K01885"
"NODE_32390_length_445_cov_1.411290_g24702_i0.p1","ko:_1","K10552"
"NODE_32392_length_445_cov_1.233871_g24704_i0.p2","ko:_1","K00265"
"NODE_323_length_5527_cov_41.802714_g218_i0.p1","ko:_1","K14312"
"NODE_32405_length_444_cov_4.469003_g24717_i0.p2","ko:_1","K00249"
"NODE_32410_length_444_cov_2.725067_g24722_i0.p1","ko:_1","K00382"
"NODE_32412_length_444_cov_2.544474_g24724_i0.p1","ko:_1","K03517"
"NODE_32420_length_444_cov_2.102426_g24732_i0.p2","ko:_1","K01869"
"NODE_32424_length_444_cov_1.932615_g24736_i0.p1","ko:_1","K03406"
"NODE_32427_length_444_cov_1.681941_g24739_i0.p1","ko:_1","K00626"
"NODE_32427_length_444_cov_1.681941_g24739_i0.p1","ko:_2","K00632"
"NODE_32428_length_444_cov_1.566038_g24740_i0.p2","ko:_1","K10943"
"NODE_3243_length_2868_cov_13.883721_g2186_i0.p1","ko:_1","K18038"
"NODE_32443_length_443_cov_4.843243_g24755_i0.p1","ko:_1","K01689"
"NODE_32447_length_443_cov_3.986486_g24759_i0.p1","ko:_1","K21543"
"NODE_3244_length_2868_cov_8.543470_g2187_i0.p1","ko:_1","K04345"
"NODE_3244_length_2868_cov_8.543470_g2187_i0.p1","ko:_2","K08282"
"NODE_3244_length_2868_cov_8.543470_g2187_i0.p1","ko:_3","K19584"
"NODE_32455_length_443_cov_3.202703_g24767_i0.p1","ko:_1","K04984"
"NODE_32457_length_443_cov_2.786486_g24769_i0.p1","ko:_1","K21682"
"NODE_3245_length_2868_cov_4.712343_g2188_i0.p4","ko:_1","K15576"
"NODE_3245_length_2868_cov_4.712343_g2188_i0.p2","ko:_1","K15577"
"NODE_3245_length_2868_cov_4.712343_g2188_i0.p3","ko:_1","K15578"
"NODE_32470_length_443_cov_1.854054_g24782_i0.p1","ko:_1","K03628"
"NODE_32471_length_443_cov_1.686486_g24783_i0.p1","ko:_1","K00030"
"NODE_32472_length_443_cov_1.627027_g24784_i0.p1","ko:_1","K10325"
"NODE_32483_length_443_cov_0.967568_g24795_i0.p2","ko:_1","K02523"
"NODE_32487_length_442_cov_6.989160_g24799_i0.p1","ko:_1","K08770"
"NODE_3248_length_2867_cov_7.547244_g2191_i0.p1","ko:_1","K09969"
"NODE_32493_length_442_cov_4.750678_g24805_i0.p1","ko:_1","K03762"
"NODE_324_length_5526_cov_141.224280_g219_i0.p1","ko:_1","K20478"
"NODE_32503_length_442_cov_2.829268_g24815_i0.p1","ko:_1","K20370"
"NODE_32505_length_442_cov_2.685637_g24817_i0.p1","ko:_1","K02726"
"NODE_32507_length_442_cov_2.523035_g24819_i0.p1","ko:_1","K00102"
"NODE_3250_length_2866_cov_38.818117_g2193_i0.p1","ko:_1","K10534"
"NODE_32512_length_442_cov_2.268293_g24824_i0.p2","ko:_1","K03531"
"NODE_32513_length_442_cov_2.170732_g24825_i0.p1","ko:_1","K20975"
"NODE_32519_length_442_cov_1.924119_g24831_i0.p2","ko:_1","K01676"
"NODE_3251_length_2866_cov_10.231651_g2179_i1.p1","ko:_1","K03453"
"NODE_32522_length_442_cov_1.710027_g24834_i0.p1","ko:_1","K02388"
"NODE_32526_length_442_cov_1.672087_g24838_i0.p1","ko:_1","K02338"
"NODE_32529_length_442_cov_1.330623_g24841_i0.p1","ko:_1","K01581"
"NODE_32531_length_442_cov_0.959350_g24843_i0.p1","ko:_1","K03495"
"NODE_32545_length_441_cov_4.233696_g24857_i0.p1","ko:_1","K08230"
"NODE_32547_length_441_cov_4.157609_g24859_i0.p1","ko:_1","K07025"
"NODE_32548_length_441_cov_3.812500_g24860_i0.p2","ko:_1","K06168"
"NODE_32551_length_441_cov_3.391304_g24863_i0.p1","ko:_1","K08142"
"NODE_32559_length_441_cov_2.116848_g24871_i0.p1","ko:_1","K01638"
"NODE_3255_length_2865_cov_6.323424_g2197_i0.p1","ko:_1","K09213"
"NODE_3255_length_2865_cov_6.323424_g2197_i0.p1","ko:_2","K10407"
"NODE_3255_length_2865_cov_6.323424_g2197_i0.p1","ko:_3","K17298"
"NODE_3255_length_2865_cov_6.323424_g2197_i0.p1","ko:_4","K22493"
"NODE_32561_length_441_cov_2.084239_g24873_i0.p1","ko:_1","K05646"
"NODE_32564_length_441_cov_1.855978_g24876_i0.p2","ko:_1","K00329"
"NODE_32564_length_441_cov_1.855978_g24876_i0.p2","ko:_2","K00356"
"NODE_32566_length_441_cov_1.828804_g24878_i0.p1","ko:_1","K05801"
"NODE_32568_length_441_cov_1.817935_g24880_i0.p1","ko:_1","K11209"
"NODE_32575_length_441_cov_1.220109_g24887_i0.p1","ko:_1","K18038"
"NODE_32577_length_441_cov_0.910326_g24889_i0.p1","ko:_1","K01436"
"NODE_32584_length_440_cov_3.449591_g24896_i0.p1","ko:_1","K02519"
"NODE_32585_length_440_cov_3.438692_g24897_i0.p2","ko:_1","K06987"
"NODE_32586_length_440_cov_3.024523_g24898_i0.p1","ko:_1","K18410"
"NODE_32592_length_440_cov_2.435967_g24904_i0.p1","ko:_1","K00575"
"NODE_32594_length_440_cov_2.354223_g24906_i0.p1","ko:_1","K15256"
"NODE_32598_length_440_cov_2.125341_g24910_i0.p2","ko:_1","K02455"
"NODE_32598_length_440_cov_2.125341_g24910_i0.p2","ko:_2","K02653"
"NODE_32601_length_440_cov_1.904632_g24913_i0.p1","ko:_1","K03801"
"NODE_32609_length_439_cov_31.729508_g24921_i0.p1","ko:_1","K03746"
"NODE_32609_length_439_cov_31.729508_g24921_i0.p1","ko:_2","K11685"
"NODE_32621_length_439_cov_3.412568_g24933_i0.p1","ko:_1","K01923"
"NODE_32624_length_439_cov_2.530055_g24936_i0.p1","ko:_1","K01883"
"NODE_32630_length_439_cov_2.163934_g24942_i0.p2","ko:_1","K14683"
"NODE_32637_length_439_cov_1.819672_g24949_i0.p1","ko:_1","K01951"
"NODE_32638_length_439_cov_1.816940_g24950_i0.p1","ko:_1","K00412"
"NODE_32639_length_439_cov_1.740437_g24951_i0.p1","ko:_1","K00226"
"NODE_32645_length_438_cov_70.578082_g24957_i0.p1","ko:_1","K14554"
"NODE_32653_length_438_cov_4.646575_g24965_i0.p1","ko:_1","K14407"
"NODE_3265_length_2860_cov_43.088626_g2203_i0.p1","ko:_1","K10750"
"NODE_32661_length_438_cov_3.463014_g24973_i0.p2","ko:_1","K02996"
"NODE_32664_length_438_cov_3.035616_g24976_i0.p1","ko:_1","K09761"
"NODE_32668_length_438_cov_2.975342_g24980_i0.p1","ko:_1","K04773"
"NODE_32674_length_438_cov_2.290411_g24986_i0.p1","ko:_1","K14834"
"NODE_32677_length_438_cov_2.147945_g24989_i0.p1","ko:_1","K13205"
"NODE_32681_length_438_cov_1.739726_g24993_i0.p2","ko:_1","K03495"
"NODE_32682_length_438_cov_1.704110_g24994_i0.p2","ko:_1","K02879"
"NODE_32698_length_437_cov_3.206044_g25010_i0.p3","ko:_1","K03106"
"NODE_3269_length_2858_cov_19.422262_g2206_i0.p1","ko:_1","K04345"
"NODE_3269_length_2858_cov_19.422262_g2206_i0.p1","ko:_2","K08269"
"NODE_32707_length_437_cov_2.093407_g25019_i0.p2","ko:_1","K11753"
"NODE_3270_length_2857_cov_206.524066_g2163_i1.p1","ko:_1","K12483"
"NODE_32712_length_437_cov_1.898352_g25024_i0.p1","ko:_1","K10408"
"NODE_32717_length_437_cov_1.500000_g25029_i0.p1","ko:_1","K00626"
"NODE_32718_length_437_cov_1.497253_g25030_i0.p1","ko:_1","K00654"
"NODE_32719_length_437_cov_1.456044_g25031_i0.p1","ko:_1","K21766"
"NODE_3271_length_2857_cov_79.228089_g444_i2.p2","ko:_1","K05665"
"NODE_3271_length_2857_cov_79.228089_g444_i2.p2","ko:_2","K05666"
"NODE_32720_length_437_cov_1.414835_g25032_i0.p1","ko:_1","K07203"
"NODE_32722_length_437_cov_1.296703_g25034_i0.p1","ko:_1","K00764"
"NODE_32735_length_436_cov_3.074380_g25047_i0.p1","ko:_1","K07182"
"NODE_32737_length_436_cov_2.848485_g25049_i0.p1","ko:_1","K04042"
"NODE_32737_length_436_cov_2.848485_g25049_i0.p1","ko:_2","K11528"
"NODE_3273_length_2857_cov_19.842313_g2208_i0.p1","ko:_1","K08900"
"NODE_3273_length_2857_cov_19.842313_g2208_i0.p1","ko:_2","K14771"
"NODE_32745_length_436_cov_2.231405_g25057_i0.p1","ko:_1","K00721"
"NODE_32747_length_436_cov_2.090909_g25059_i0.p2","ko:_1","K00259"
"NODE_3274_length_2857_cov_11.956897_g2209_i0.p1","ko:_1","K03885"
"NODE_32750_length_436_cov_1.823691_g25062_i0.p1","ko:_1","K15738"
"NODE_32751_length_436_cov_1.807163_g25063_i0.p2","ko:_1","K03292"
"NODE_32753_length_436_cov_1.619835_g25065_i0.p1","ko:_1","K03260"
"NODE_32759_length_436_cov_0.826446_g25071_i0.p1","ko:_1","K02282"
"NODE_32768_length_435_cov_3.403315_g25080_i0.p1","ko:_1","K02406"
"NODE_32770_length_435_cov_3.019337_g25082_i0.p1","ko:_1","K00012"
"NODE_32771_length_435_cov_2.941989_g25083_i0.p1","ko:_1","K12322"
"NODE_32772_length_435_cov_2.751381_g25084_i0.p1","ko:_1","K07716"
"NODE_32772_length_435_cov_2.751381_g25084_i0.p1","ko:_2","K11357"
"NODE_32773_length_435_cov_2.604972_g25085_i0.p1","ko:_1","K03594"
"NODE_32777_length_435_cov_2.430939_g25089_i0.p2","ko:_1","K00799"
"NODE_32778_length_435_cov_2.400552_g25090_i0.p1","ko:_1","K14165"
"NODE_32781_length_435_cov_1.704420_g25093_i0.p1","ko:_1","K03785"
"NODE_32782_length_435_cov_1.687845_g25094_i0.p1","ko:_1","K01676"
"NODE_32786_length_435_cov_1.325967_g25098_i0.p1","ko:_1","K04077"
"NODE_32788_length_435_cov_1.312155_g25100_i0.p1","ko:_1","K10747"
"NODE_32788_length_435_cov_1.312155_g25100_i0.p1","ko:_2","K15340"
"NODE_32790_length_435_cov_1.022099_g25102_i0.p1","ko:_1","K01053"
"NODE_32790_length_435_cov_1.022099_g25102_i0.p1","ko:_2","K14274"
"NODE_32796_length_434_cov_4.653740_g25108_i0.p1","ko:_1","K00831"
"NODE_32803_length_434_cov_3.903047_g25115_i0.p1","ko:_1","K06058"
"NODE_32807_length_434_cov_3.279778_g25119_i0.p1","ko:_1","K03106"
"NODE_32809_length_434_cov_3.027701_g25121_i0.p1","ko:_1","K01365"
"NODE_32809_length_434_cov_3.027701_g25121_i0.p1","ko:_2","K08568"
"NODE_32810_length_434_cov_3.008310_g25122_i0.p1","ko:_1","K01595"
"NODE_32824_length_434_cov_1.537396_g25136_i0.p1","ko:_1","K04564"
"NODE_32825_length_434_cov_1.509695_g25137_i0.p1","ko:_1","K02280"
"NODE_32827_length_434_cov_1.473684_g25139_i0.p1","ko:_1","K06047"
"NODE_32827_length_434_cov_1.473684_g25139_i0.p1","ko:_2","K16601"
"NODE_32827_length_434_cov_1.473684_g25139_i0.p1","ko:_3","K16610"
"NODE_32827_length_434_cov_1.473684_g25139_i0.p1","ko:_4","K16770"
"NODE_32828_length_434_cov_1.412742_g25140_i0.p1","ko:_1","K12585"
"NODE_32831_length_434_cov_1.196676_g25143_i0.p1","ko:_1","K00799"
"NODE_32833_length_433_cov_24.408333_g25145_i0.p1","ko:_1","K15503"
"NODE_32839_length_433_cov_4.722222_g25151_i0.p1","ko:_1","K00789"
"NODE_32844_length_433_cov_3.297222_g25156_i0.p1","ko:_1","K11529"
"NODE_32845_length_433_cov_2.908333_g25157_i0.p1","ko:_1","K06134"
"NODE_32851_length_433_cov_2.600000_g25163_i0.p2","ko:_1","K01925"
"NODE_3285_length_2854_cov_9.877382_g2218_i0.p1","ko:_1","K14829"
"NODE_32864_length_433_cov_1.719444_g25176_i0.p1","ko:_1","K05366"
"NODE_32865_length_433_cov_1.686111_g25177_i0.p1","ko:_1","K06447"
"NODE_32867_length_433_cov_1.594444_g25179_i0.p1","ko:_1","K05305"
"NODE_32871_length_433_cov_1.500000_g25183_i0.p1","ko:_1","K12511"
"NODE_32882_length_432_cov_3.991643_g25194_i0.p2","ko:_1","K01810"
"NODE_32887_length_432_cov_3.075209_g25199_i0.p1","ko:_1","K13448"
"NODE_32889_length_432_cov_2.933148_g25201_i0.p2","ko:_1","K01802"
"NODE_3288_length_2852_cov_86.023390_g2221_i0.p1","ko:_1","K03453"
"NODE_32890_length_432_cov_2.832869_g25202_i0.p1","ko:_1","K15711"
"NODE_32893_length_432_cov_2.169916_g25205_i0.p1","ko:_1","K03431"
"NODE_32894_length_432_cov_2.161560_g25206_i0.p1","ko:_1","K00327"
"NODE_32897_length_432_cov_2.038997_g25209_i0.p1","ko:_1","K03929"
"NODE_32898_length_432_cov_2.036212_g25210_i0.p1","ko:_1","K07001"
"NODE_3291_length_2852_cov_21.294710_g1031_i1.p2","ko:_1","K11088"
"NODE_32922_length_431_cov_2.544693_g25234_i0.p1","ko:_1","K15503"
"NODE_32925_length_431_cov_2.139665_g25237_i0.p1","ko:_1","K08230"
"NODE_32926_length_431_cov_2.117318_g25238_i0.p1","ko:_1","K03555"
"NODE_32928_length_431_cov_1.946927_g25240_i0.p1","ko:_1","K01690"
"NODE_32929_length_431_cov_1.882682_g25241_i0.p1","ko:_1","K03006"
"NODE_32934_length_431_cov_1.491620_g25246_i0.p2","ko:_1","K00411"
"NODE_32937_length_431_cov_1.251397_g25249_i0.p1","ko:_1","K03649"
"NODE_32939_length_431_cov_1.122905_g25251_i0.p1","ko:_1","K00942"
"NODE_32940_length_431_cov_0.916201_g25252_i0.p1","ko:_1","K13950"
"NODE_3294_length_2851_cov_23.985601_g2224_i0.p1","ko:_1","K15336"
"NODE_32960_length_430_cov_2.366947_g25272_i0.p1","ko:_1","K01354"
"NODE_32961_length_430_cov_2.238095_g25273_i0.p1","ko:_1","K08300"
"NODE_32968_length_430_cov_1.988796_g25280_i0.p1","ko:_1","K00253"
"NODE_3296_length_2851_cov_19.657667_g2226_i0.p2","ko:_1","K22377"
"NODE_32973_length_430_cov_1.739496_g25285_i0.p1","ko:_1","K01915"
"NODE_32976_length_430_cov_1.630252_g25288_i0.p1","ko:_1","K11664"
"NODE_32982_length_430_cov_1.014006_g25294_i0.p1","ko:_1","K06999"
"NODE_32989_length_429_cov_5.870787_g25301_i0.p1","ko:_1","K00027"
"NODE_32989_length_429_cov_5.870787_g25301_i0.p1","ko:_2","K00029"
"NODE_32990_length_429_cov_4.873596_g25302_i0.p1","ko:_1","K13024"
"NODE_32991_length_429_cov_4.238764_g25303_i0.p1","ko:_1","K02226"
"NODE_32991_length_429_cov_4.238764_g25303_i0.p1","ko:_2","K22305"
"NODE_32997_length_429_cov_2.710674_g25309_i0.p1","ko:_1","K14772"
"NODE_32998_length_429_cov_2.564607_g25310_i0.p1","ko:_1","K02482"
"NODE_329_length_5492_cov_86.293781_g223_i0.p1","ko:_1","K13138"
"NODE_33001_length_429_cov_2.393258_g25313_i0.p2","ko:_1","K00350"
"NODE_33009_length_429_cov_1.685393_g25321_i0.p1","ko:_1","K04083"
"NODE_3301_length_2849_cov_69.568804_g2229_i0.p2","ko:_1","K09569"
"NODE_3301_length_2849_cov_69.568804_g2229_i0.p1","ko:_1","K06027"
"NODE_33022_length_428_cov_4.433803_g25334_i0.p1","ko:_1","K14830"
"NODE_33027_length_428_cov_3.391549_g25339_i0.p1","ko:_1","K01697"
"NODE_33027_length_428_cov_3.391549_g25339_i0.p1","ko:_2","K01738"
"NODE_33033_length_428_cov_2.416901_g25345_i0.p2","ko:_1","K00602"
"NODE_33034_length_428_cov_2.411268_g25346_i0.p1","ko:_1","K00995"
"NODE_33034_length_428_cov_2.411268_g25346_i0.p1","ko:_2","K08744"
"NODE_3303_length_2849_cov_41.147334_g496_i3.p1","ko:_1","K11274"
"NODE_3303_length_2849_cov_41.147334_g496_i3.p2","ko:_1","K11274"
"NODE_33044_length_428_cov_1.881690_g25356_i0.p1","ko:_1","K00799"
"NODE_33052_length_427_cov_6.596045_g25364_i0.p1","ko:_1","K15027"
"NODE_33069_length_427_cov_2.033898_g25381_i0.p1","ko:_1","K00928"
"NODE_33075_length_427_cov_1.725989_g25387_i0.p1","ko:_1","K03531"
"NODE_33082_length_427_cov_1.381356_g25394_i0.p1","ko:_1","K00387"
"NODE_33082_length_427_cov_1.381356_g25394_i0.p1","ko:_2","K10534"
"NODE_33092_length_426_cov_3.481586_g25404_i0.p1","ko:_1","K00640"
"NODE_33094_length_426_cov_3.356941_g25406_i0.p1","ko:_1","K01889"
"NODE_33096_length_426_cov_3.144476_g25408_i0.p1","ko:_1","K00799"
"NODE_330_length_5488_cov_16.245429_g224_i0.p1","ko:_1","K20163"
"NODE_330_length_5488_cov_16.245429_g224_i0.p2","ko:_1","K20163"
"NODE_33104_length_426_cov_2.478754_g25416_i0.p1","ko:_1","K03530"
"NODE_33106_length_426_cov_2.416431_g25418_i0.p1","ko:_1","K02608"
"NODE_33110_length_426_cov_2.203966_g25422_i0.p1","ko:_1","K07560"
"NODE_33110_length_426_cov_2.203966_g25422_i0.p1","ko:_2","K13117"
"NODE_33114_length_426_cov_2.133144_g25426_i0.p1","ko:_1","K15502"
"NODE_33118_length_426_cov_1.937677_g25430_i0.p2","ko:_1","K00265"
"NODE_33118_length_426_cov_1.937677_g25430_i0.p2","ko:_2","K00284"
"NODE_33120_length_426_cov_1.818697_g25432_i0.p2","ko:_1","K00252"
"NODE_33121_length_426_cov_1.728045_g25433_i0.p1","ko:_1","K10843"
"NODE_33126_length_426_cov_1.317280_g25438_i0.p1","ko:_1","K04043"
"NODE_33127_length_426_cov_1.317280_g25439_i0.p1","ko:_1","K03046"
"NODE_33129_length_426_cov_1.116147_g25441_i0.p1","ko:_1","K03089"
"NODE_3312_length_2848_cov_16.169369_g2234_i0.p1","ko:_1","K02295"
"NODE_3312_length_2848_cov_16.169369_g2234_i0.p2","ko:_1","K08794"
"NODE_3312_length_2848_cov_16.169369_g2234_i0.p2","ko:_2","K13412"
"NODE_33136_length_425_cov_4.295455_g25448_i0.p1","ko:_1","K01341"
"NODE_33139_length_425_cov_3.633523_g25451_i0.p1","ko:_1","K18798"
"NODE_33140_length_425_cov_3.321023_g25452_i0.p1","ko:_1","K02507"
"NODE_33140_length_425_cov_3.321023_g25452_i0.p1","ko:_2","K02666"
"NODE_33144_length_425_cov_3.014205_g25456_i0.p1","ko:_1","K00924"
"NODE_33149_length_425_cov_2.636364_g25461_i0.p1","ko:_1","K00955"
"NODE_33149_length_425_cov_2.636364_g25461_i0.p1","ko:_2","K00956"
"NODE_33159_length_425_cov_1.875000_g25471_i0.p2","ko:_1","K00128"
"NODE_33159_length_425_cov_1.875000_g25471_i0.p2","ko:_2","K00130"
"NODE_3315_length_2846_cov_66.735305_g696_i2.p1","ko:_1","K06147"
"NODE_33164_length_425_cov_1.772727_g25476_i0.p1","ko:_1","K21989"
"NODE_33168_length_425_cov_1.534091_g25480_i0.p1","ko:_1","K09971"
"NODE_3316_length_2846_cov_64.718716_g696_i3.p1","ko:_1","K06147"
"NODE_33174_length_424_cov_171.635328_g25486_i0.p1","ko:_1","K05768"
"NODE_33177_length_424_cov_7.735043_g25489_i0.p1","ko:_1","K00565"
"NODE_3317_length_2846_cov_12.858276_g2186_i1.p1","ko:_1","K18038"
"NODE_33181_length_424_cov_4.441595_g25493_i0.p1","ko:_1","K07126"
"NODE_33196_length_424_cov_2.364672_g25508_i0.p1","ko:_1","K10799"
"NODE_33198_length_424_cov_2.310541_g25510_i0.p1","ko:_1","K08086"
"NODE_3319_length_2845_cov_57.928571_g2065_i1.p2","ko:_1","K12831"
"NODE_33208_length_424_cov_1.478632_g25520_i0.p1","ko:_1","K01425"
"NODE_33214_length_423_cov_6.245714_g25526_i0.p1","ko:_1","K02902"
"NODE_33219_length_423_cov_3.908571_g25531_i0.p1","ko:_1","K01738"
"NODE_3322_length_2845_cov_21.768759_g2239_i0.p1","ko:_1","K14292"
"NODE_33230_length_423_cov_2.528571_g25542_i0.p2","ko:_1","K03320"
"NODE_33233_length_423_cov_2.274286_g25545_i0.p1","ko:_1","K00134"
"NODE_33235_length_423_cov_2.091429_g25547_i0.p2","ko:_1","K03695"
"NODE_33246_length_423_cov_1.482857_g25558_i0.p1","ko:_1","K14260"
"NODE_3324_length_2844_cov_18.706604_g2241_i0.p1","ko:_1","K13830"
"NODE_3324_length_2844_cov_18.706604_g2241_i0.p2","ko:_1","K06632"
"NODE_3324_length_2844_cov_18.706604_g2241_i0.p2","ko:_2","K06633"
"NODE_33252_length_423_cov_1.157143_g25564_i0.p1","ko:_1","K05799"
"NODE_33252_length_423_cov_1.157143_g25564_i0.p1","ko:_2","K11474"
"NODE_33256_length_423_cov_0.965714_g25568_i0.p1","ko:_1","K01953"
"NODE_3325_length_2843_cov_29.750181_g2242_i0.p3","ko:_1","K14306"
"NODE_33268_length_422_cov_4.825215_g25580_i0.p1","ko:_1","K02213"
"NODE_33277_length_422_cov_2.759312_g25589_i0.p1","ko:_1","K08339"
"NODE_3327_length_2842_cov_45.250632_g2243_i0.p1","ko:_1","K01186"
"NODE_33281_length_422_cov_2.381089_g25593_i0.p1","ko:_1","K22152"
"NODE_33282_length_422_cov_2.315186_g25594_i0.p2","ko:_1","K03168"
"NODE_33285_length_422_cov_2.194842_g25597_i0.p1","ko:_1","K09458"
"NODE_33288_length_422_cov_1.911175_g25600_i0.p1","ko:_1","K03089"
"NODE_3328_length_2842_cov_30.703142_g2244_i0.p2","ko:_1","K03097"
"NODE_33295_length_422_cov_1.595989_g25607_i0.p1","ko:_1","K00254"
"NODE_3329_length_2842_cov_29.744673_g2244_i1.p2","ko:_1","K03097"
"NODE_332_length_5485_cov_24.933112_g225_i0.p1","ko:_1","K16196"
"NODE_33303_length_422_cov_1.071633_g25615_i0.p1","ko:_1","K17458"
"NODE_33303_length_422_cov_1.071633_g25615_i0.p1","ko:_2","K17459"
"NODE_33305_length_421_cov_18.548851_g25617_i0.p2","ko:_1","K03684"
"NODE_33307_length_421_cov_9.790230_g25619_i0.p1","ko:_1","K17553"
"NODE_33321_length_421_cov_3.252874_g25633_i0.p2","ko:_1","K15551"
"NODE_33326_length_421_cov_2.557471_g25638_i0.p1","ko:_1","K11473"
"NODE_33329_length_421_cov_2.235632_g25641_i0.p3","ko:_1","K02601"
"NODE_33331_length_421_cov_2.043103_g25643_i0.p3","ko:_1","K03592"
"NODE_33335_length_421_cov_1.908046_g25647_i0.p1","ko:_1","K17890"
"NODE_33339_length_421_cov_1.709770_g25651_i0.p1","ko:_1","K01937"
"NODE_3333_length_2840_cov_15.455367_g2152_i1.p1","ko:_1","K01873"
"NODE_33340_length_421_cov_1.698276_g25652_i0.p1","ko:_1","K07053"
"NODE_33345_length_421_cov_1.178161_g25657_i0.p1","ko:_1","K01920"
"NODE_33354_length_420_cov_5.780980_g25666_i0.p1","ko:_1","K18422"
"NODE_3335_length_2839_cov_50.339479_g2247_i0.p1","ko:_1","K11650"
"NODE_33361_length_420_cov_3.665706_g25673_i0.p1","ko:_1","K17900"
"NODE_33363_length_420_cov_3.164265_g25675_i0.p1","ko:_1","K00864"
"NODE_33368_length_420_cov_2.634006_g25680_i0.p1","ko:_1","K00799"
"NODE_3336_length_2839_cov_19.899855_g2248_i0.p1","ko:_1","K20299"
"NODE_3336_length_2839_cov_19.899855_g2248_i0.p2","ko:_1","K14779"
"NODE_33372_length_420_cov_2.538905_g25684_i0.p1","ko:_1","K15026"
"NODE_33377_length_420_cov_2.270893_g25689_i0.p1","ko:_1","K20332"
"NODE_33378_length_420_cov_2.221902_g25690_i0.p1","ko:_1","K13345"
"NODE_33393_length_420_cov_1.662824_g25705_i0.p1","ko:_1","K11701"
"NODE_33396_length_420_cov_1.538905_g25708_i0.p1","ko:_1","K07335"
"NODE_33397_length_420_cov_1.527378_g25709_i0.p1","ko:_1","K00647"
"NODE_3339_length_2838_cov_24.308499_g2250_i0.p1","ko:_1","K01881"
"NODE_33405_length_419_cov_6.690751_g25717_i0.p1","ko:_1","K05788"
"NODE_3340_length_2838_cov_19.407233_g2251_i0.p2","ko:_1","K08328"
"NODE_33419_length_419_cov_2.317919_g25731_i0.p1","ko:_1","K11473"
"NODE_33420_length_419_cov_2.317919_g25732_i0.p1","ko:_1","K08484"
"NODE_33426_length_419_cov_1.849711_g25738_i0.p1","ko:_1","K10329"
"NODE_33426_length_419_cov_1.849711_g25738_i0.p1","ko:_2","K15503"
"NODE_33428_length_419_cov_1.731214_g25740_i0.p1","ko:_1","K12339"
"NODE_33435_length_419_cov_1.106936_g25747_i0.p2","ko:_1","K00997"
"NODE_3344_length_2837_cov_71.327062_g2253_i0.p1","ko:_1","K01887"
"NODE_33453_length_418_cov_2.953623_g25765_i0.p1","ko:_1","K12942"
"NODE_33475_length_418_cov_1.408696_g25787_i0.p1","ko:_1","K00548"
"NODE_33479_length_418_cov_0.994203_g25791_i0.p1","ko:_1","K02394"
"NODE_33485_length_417_cov_5.220930_g25797_i0.p1","ko:_1","K01591"
"NODE_33493_length_417_cov_3.651163_g25805_i0.p2","ko:_1","K03321"
"NODE_33498_length_417_cov_2.947674_g25810_i0.p1","ko:_1","K02557"
"NODE_33500_length_417_cov_2.822674_g25812_i0.p1","ko:_1","K00167"
"NODE_33500_length_417_cov_2.822674_g25812_i0.p1","ko:_2","K03065"
"NODE_33500_length_417_cov_2.822674_g25812_i0.p1","ko:_3","K10364"
"NODE_33500_length_417_cov_2.822674_g25812_i0.p1","ko:_4","K14842"
"NODE_33502_length_417_cov_2.497093_g25814_i0.p2","ko:_1","K00031"
"NODE_33507_length_417_cov_2.287791_g25819_i0.p1","ko:_1","K07006"
"NODE_33514_length_417_cov_2.040698_g25826_i0.p3","ko:_1","K03086"
"NODE_33523_length_417_cov_1.796512_g25835_i0.p1","ko:_1","K01091"
"NODE_33528_length_417_cov_1.627907_g25840_i0.p2","ko:_1","K06168"
"NODE_33530_length_417_cov_1.572674_g25842_i0.p1","ko:_1","K01181"
"NODE_33534_length_417_cov_1.255814_g25846_i0.p1","ko:_1","K01872"
"NODE_33538_length_417_cov_0.880814_g25850_i0.p1","ko:_1","K03703"
"NODE_33540_length_416_cov_4.186589_g25852_i0.p1","ko:_1","K06270"
"NODE_33540_length_416_cov_4.186589_g25852_i0.p1","ko:_2","K17457"
